schema_name,table_name,column_id,column_name,data_type,max_length,precision,scale,is_nullable,default_definition,is_primary_key,foreign_key_name,referenced_schema,referenced_table,referenced_column
dbo,Density,33,SAMPLE_ID,nvarchar,72,0,0,0,NULL,0,FK_Density_SPECIMEN_SAMPLEID,dbo,SPECIMEN,SAMPLE_ID
dbo,Density,34,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Diameter,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,Diameter,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK_Diameter__clnt,dbo,_clnt,CLNT_ID
dbo,Diameter,3,VALUE,int,4,10,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Diameter,4,Description,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Diameter,5,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,DPR_Data,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,DPR_Data,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK_DPR_Data_DPR_Setup,dbo,DPR_Setup,CLNT_ID
dbo,DPR_Data,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK_DPR_Data_DPR_Setup,dbo,DPR_Setup,PROJ_ID
dbo,DPR_Data,4,POINT_ID,nvarchar,40,0,0,0,NULL,0,FK_DPR_Data_DPR_Setup,dbo,DPR_Setup,POINT_ID
dbo,DPR_Data,5,ITEM,nvarchar,40,0,0,0,NULL,0,FK_DPR_Data_DPR_Setup,dbo,DPR_Setup,ITEM
dbo,DPR_Data,6,TOP,decimal,5,5,2,0,NULL,0,NULL,NULL,NULL,NULL
dbo,DPR_Data,7,Blows,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,DPR_Data,8,CumulativeBlows,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,DPR_Data,9,Torque,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,DPR_Data,10,Delay,datetime,8,23,3,1,NULL,0,NULL,NULL,NULL,NULL
dbo,DPR_Data,11,Increment,decimal,9,10,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,DPR_Data,12,Remarks,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,DPR_Data,14,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,DPR_Setup,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,DPR_Setup,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK_DPR_Setup_POINT,dbo,POINT,CLNT_ID
dbo,DPR_Setup,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK_DPR_Setup_POINT,dbo,POINT,PROJ_ID
dbo,DPR_Setup,4,POINT_ID,nvarchar,40,0,0,0,NULL,0,FK_DPR_Setup_POINT,dbo,POINT,POINT_ID
dbo,DPR_Setup,5,ITEM,nvarchar,40,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,DPR_Setup,6,Date,datetime,8,23,3,1,NULL,0,NULL,NULL,NULL,NULL
dbo,DPR_Setup,7,Type,nvarchar,40,0,0,1,NULL,0,FK_DPR_Setup_LUT_DynamicProbeType,dbo,LUT_DynamicProbeType,VALUE
dbo,DPR_Setup,8,HammerMass,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,DPR_Setup,9,DropHeight,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,DPR_Setup,10,ConeBaseDiameter,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,DPR_Setup,11,RodDiameter,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,DPR_Setup,12,AnvilType,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,DPR_Setup,13,AnvilDamper,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,DPR_Setup,14,DisposableTipDepth,decimal,5,4,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,DPR_Setup,15,Remarks,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,DPR_Setup,16,ConeAngle,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,DPR_Setup,17,RodMass,decimal,5,4,1,1,NULL,0,NULL,NULL,NULL,NULL
dbo,DPR_Setup,18,FrictionReduction,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,DPR_Setup,19,Predrilling,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,DPR_Setup,20,BlowCountFreq,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,DPR_Setup,21,GroundwaterLevel,decimal,5,4,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,DPR_Setup,22,Termination,varchar,20,0,0,1,NULL,0,FK_DPR_Setup_LUT_TerminationType,dbo,LUT_TerminationType,TypeID
dbo,DPR_Setup,23,Method,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,DPR_Setup,24,Weather,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,DPR_Setup,25,Tester,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,DPR_Setup,26,Accreditation,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,DPR_Setup,27,Status,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,DPR_Setup,28,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,DrillerLookup,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,DrillerLookup,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK_DrillerLookup__clnt,dbo,_clnt,CLNT_ID
dbo,DrillerLookup,3,VALUE,nvarchar,60,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,DrillerLookup,7,Division,nvarchar,60,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,DrillerLookup,8,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,DrillerLookup,10,Label,varchar,50,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,EquipmentCalibration,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,EquipmentCalibration,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK_EquipmentCalibration_LUT_Equipment,dbo,LUT_Equipment,CLNT_ID
dbo,EquipmentCalibration,3,CAT_ID,varchar,6,0,0,0,NULL,0,FK_EquipmentCalibration_LUT_Equipment,dbo,LUT_Equipment,CAT_ID
dbo,EquipmentCalibration,4,VALUE,nvarchar,40,0,0,0,NULL,0,FK_EquipmentCalibration_LUT_Equipment,dbo,LUT_Equipment,VALUE
dbo,EquipmentCalibration,5,STARTDATE,datetime,8,23,3,0,NULL,0,NULL,NULL,NULL,NULL
dbo,EquipmentCalibration,6,ENDDATE,datetime,8,23,3,0,NULL,0,NULL,NULL,NULL,NULL
dbo,EquipmentCalibration,7,ITEM,nvarchar,40,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,EquipmentCalibration,8,Certificate,varbinary,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,EquipmentCalibration,9,Certificate_NAME,varchar,255,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,EquipmentCalibration,10,Certificate_DATA,varbinary,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,EquipmentCalibration,11,Value1,real,4,24,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,EquipmentCalibration,12,Value2,real,4,24,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,EquipmentDaily,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,EquipmentDaily,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK_EquipmentDaily_LUT_Equipment,dbo,LUT_Equipment,CLNT_ID
dbo,EquipmentDaily,3,CAT_ID,varchar,6,0,0,0,NULL,0,FK_EquipmentDaily_LUT_Equipment,dbo,LUT_Equipment,CAT_ID
dbo,EquipmentDaily,4,VALUE,nvarchar,40,0,0,0,NULL,0,FK_EquipmentDaily_LUT_Equipment,dbo,LUT_Equipment,VALUE
dbo,EquipmentDaily,5,DATE,datetime,8,23,3,0,NULL,0,NULL,NULL,NULL,NULL
dbo,EquipmentDaily,6,Value1,decimal,13,20,10,1,NULL,0,NULL,NULL,NULL,NULL
dbo,EquipmentDaily,7,Value2,decimal,13,20,10,1,NULL,0,NULL,NULL,NULL,NULL
dbo,EquipmentDaily,8,Value3,decimal,13,20,10,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Extensometer,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,Extensometer,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK_Extensometer_POINT,dbo,POINT,CLNT_ID
dbo,Extensometer,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK_Extensometer_POINT,dbo,POINT,PROJ_ID
dbo,Extensometer,4,POINT_ID,nvarchar,40,0,0,0,NULL,0,FK_Extensometer_POINT,dbo,POINT,POINT_ID
